run,seed,iteration,algorithm,best_fitness
12,53,25,FOA,2089.956419583673
12,53,25,PSO,1871.4443763806203
12,53,25,Random Search,1506.5713967750285
12,53,25,Greedy,908.8744815449637
12,53,26,FOA,2089.956419583673
12,53,26,PSO,1871.4443763806203
12,53,26,Random Search,1506.5713967750285
12,53,26,Greedy,908.8744815449637
12,53,27,FOA,2089.956419583673
12,53,27,PSO,1871.4443763806203
12,53,27,Random Search,1506.5713967750285
12,53,27,Greedy,908.8744815449637
12,53,28,FOA,2089.956419583673
12,53,28,PSO,1871.4443763806203
12,53,28,Random Search,1567.1784951715686
12,53,28,Greedy,908.8744815449637
12,53,29,FOA,2089.956419583673
12,53,29,PSO,1871.4443763806203
12,53,29,Random Search,1567.1784951715686
12,53,29,Greedy,908.8744815449637
12,53,30,FOA,2089.956419583673
12,53,30,PSO,1871.4443763806203
12,53,30,Random Search,1567.1784951715686
12,53,30,Greedy,908.8744815449637
12,53,31,FOA,2089.956419583673
12,53,31,PSO,1871.4443763806203
12,53,31,Random Search,1567.1784951715686
12,53,31,Greedy,908.8744815449637
12,53,32,FOA,2089.956419583673
12,53,32,PSO,1871.4443763806203
12,53,32,Random Search,1567.1784951715686
12,53,32,Greedy,908.8744815449637
12,53,33,FOA,2089.956419583673
12,53,33,PSO,1871.4443763806203
12,53,33,Random Search,1567.1784951715686
12,53,33,Greedy,908.8744815449637
12,53,34,FOA,2089.956419583673
12,53,34,PSO,1871.4443763806203
12,53,34,Random Search,1567.1784951715686
12,53,34,Greedy,908.8744815449637
12,53,35,FOA,2089.956419583673
12,53,35,PSO,1871.4443763806203
12,53,35,Random Search,1567.1784951715686
12,53,35,Greedy,908.8744815449637
12,53,36,FOA,2089.956419583673
12,53,36,PSO,1871.4443763806203
12,53,36,Random Search,1567.1784951715686
12,53,36,Greedy,908.8744815449637
12,53,37,FOA,2089.956419583673
12,53,37,PSO,1871.4443763806203
12,53,37,Random Search,1567.1784951715686
12,53,37,Greedy,908.8744815449637
12,53,38,FOA,2089.956419583673
12,53,38,PSO,1871.4443763806203
12,53,38,Random Search,1567.1784951715686
12,53,38,Greedy,908.8744815449637
12,53,39,FOA,2089.956419583673
12,53,39,PSO,1871.4443763806203
12,53,39,Random Search,1567.1784951715686
12,53,39,Greedy,908.8744815449637
12,53,40,FOA,2089.956419583673
12,53,40,PSO,1871.4443763806203
12,53,40,Random Search,1567.1784951715686
12,53,40,Greedy,908.8744815449637
12,53,41,FOA,2089.956419583673
12,53,41,PSO,1871.4443763806203
12,53,41,Random Search,1567.1784951715686
12,53,41,Greedy,908.8744815449637
12,53,42,FOA,2089.956419583673
12,53,42,PSO,1871.4443763806203
12,53,42,Random Search,1567.1784951715686
12,53,42,Greedy,908.8744815449637
12,53,43,FOA,2089.956419583673
12,53,43,PSO,1871.4443763806203
12,53,43,Random Search,1567.1784951715686
12,53,43,Greedy,908.8744815449637
12,53,44,FOA,2089.956419583673
12,53,44,PSO,1871.4443763806203
12,53,44,Random Search,1761.323386200024
12,53,44,Greedy,908.8744815449637
12,53,45,FOA,2089.956419583673
12,53,45,PSO,1871.4443763806203
12,53,45,Random Search,1761.323386200024
12,53,45,Greedy,908.8744815449637
12,53,46,FOA,2089.956419583673
12,53,46,PSO,1871.4443763806203
12,53,46,Random Search,1761.323386200024
12,53,46,Greedy,908.8744815449637
12,53,47,FOA,2089.956419583673
12,53,47,PSO,1871.4443763806203
12,53,47,Random Search,1761.323386200024
12,53,47,Greedy,908.8744815449637
12,53,48,FOA,2089.956419583673
12,53,48,PSO,1871.4443763806203
12,53,48,Random Search,1761.323386200024
12,53,48,Greedy,908.8744815449637
12,53,49,FOA,2089.956419583673
12,53,49,PSO,1871.4443763806203
12,53,49,Random Search,1761.323386200024
12,53,49,Greedy,908.8744815449637
12,53,50,FOA,2089.956419583673
12,53,50,PSO,1871.4443763806203
12,53,50,Random Search,1761.323386200024
12,53,50,Greedy,908.8744815449637
13,54,1,FOA,1266.6355892662477
13,54,1,PSO,1330.0217099390834
13,54,1,Random Search,757.8282343939218
13,54,1,Greedy,777.2937964789203
13,54,2,FOA,1302.1063961229088
13,54,2,PSO,1330.0217099390834
13,54,2,Random Search,805.2303482204964
13,54,2,Greedy,777.2937964789203
13,54,3,FOA,1524.950094820834
13,54,3,PSO,1330.0217099390834
13,54,3,Random Search,805.2303482204964
13,54,3,Greedy,777.2937964789203
13,54,4,FOA,1524.950094820834
13,54,4,PSO,1330.0217099390834
13,54,4,Random Search,825.4781219924687
13,54,4,Greedy,777.2937964789203
13,54,5,FOA,1524.950094820834
13,54,5,PSO,1418.8925406319565
13,54,5,Random Search,825.4781219924687
13,54,5,Greedy,777.2937964789203
13,54,6,FOA,1524.950094820834
13,54,6,PSO,1418.8925406319565
13,54,6,Random Search,825.4781219924687
13,54,6,Greedy,777.2937964789203
13,54,7,FOA,1524.950094820834
13,54,7,PSO,1422.0349926567333
13,54,7,Random Search,1076.8143114440381
13,54,7,Greedy,777.2937964789203
13,54,8,FOA,1524.950094820834
13,54,8,PSO,1533.634188301416
13,54,8,Random Search,1076.8143114440381
13,54,8,Greedy,777.2937964789203
13,54,9,FOA,1524.950094820834
13,54,9,PSO,1533.634188301416
13,54,9,Random Search,1076.8143114440381
13,54,9,Greedy,777.2937964789203
13,54,10,FOA,1524.950094820834
13,54,10,PSO,1573.4272976915727
13,54,10,Random Search,1076.8143114440381
13,54,10,Greedy,777.2937964789203
13,54,11,FOA,1524.950094820834
13,54,11,PSO,1573.4272976915727
13,54,11,Random Search,1076.8143114440381
13,54,11,Greedy,777.2937964789203
13,54,12,FOA,1524.950094820834
13,54,12,PSO,1573.4272976915727
13,54,12,Random Search,1152.9524546448083
13,54,12,Greedy,777.2937964789203
13,54,13,FOA,1524.950094820834
13,54,13,PSO,1573.4272976915727
13,54,13,Random Search,1152.9524546448083
13,54,13,Greedy,777.2937964789203
13,54,14,FOA,1524.950094820834
13,54,14,PSO,1573.4272976915727
13,54,14,Random Search,1152.9524546448083
13,54,14,Greedy,777.2937964789203
13,54,15,FOA,1524.950094820834
13,54,15,PSO,1573.4272976915727
13,54,15,Random Search,1152.9524546448083
13,54,15,Greedy,777.2937964789203
13,54,16,FOA,1524.950094820834
13,54,16,PSO,1573.4272976915727
13,54,16,Random Search,1152.9524546448083
13,54,16,Greedy,777.2937964789203
13,54,17,FOA,1524.950094820834
13,54,17,PSO,1573.4272976915727
13,54,17,Random Search,1152.9524546448083
13,54,17,Greedy,777.2937964789203
13,54,18,FOA,1524.950094820834
13,54,18,PSO,1573.4272976915727
13,54,18,Random Search,1152.9524546448083
13,54,18,Greedy,777.2937964789203
13,54,19,FOA,1524.950094820834
13,54,19,PSO,1573.4272976915727
13,54,19,Random Search,1152.9524546448083
13,54,19,Greedy,777.2937964789203
13,54,20,FOA,1524.950094820834
13,54,20,PSO,1573.4272976915727
13,54,20,Random Search,1152.9524546448083
13,54,20,Greedy,777.2937964789203
13,54,21,FOA,1524.950094820834
13,54,21,PSO,1573.4272976915727
13,54,21,Random Search,1152.9524546448083
13,54,21,Greedy,777.2937964789203
13,54,22,FOA,1524.950094820834
13,54,22,PSO,1573.4272976915727
13,54,22,Random Search,1152.9524546448083
13,54,22,Greedy,777.2937964789203
13,54,23,FOA,1524.950094820834
13,54,23,PSO,1573.4272976915727
13,54,23,Random Search,1152.9524546448083
13,54,23,Greedy,777.2937964789203
13,54,24,FOA,1524.950094820834
13,54,24,PSO,1573.4272976915727
13,54,24,Random Search,1152.9524546448083
13,54,24,Greedy,777.2937964789203
13,54,25,FOA,1524.950094820834
13,54,25,PSO,1573.4272976915727
13,54,25,Random Search,1152.9524546448083
13,54,25,Greedy,777.2937964789203
13,54,26,FOA,1524.950094820834
13,54,26,PSO,1573.4272976915727
13,54,26,Random Search,1152.9524546448083
13,54,26,Greedy,777.2937964789203
13,54,27,FOA,1524.950094820834
13,54,27,PSO,1573.4272976915727
13,54,27,Random Search,1152.9524546448083
13,54,27,Greedy,777.2937964789203
13,54,28,FOA,1524.950094820834
13,54,28,PSO,1573.4272976915727
13,54,28,Random Search,1152.9524546448083
13,54,28,Greedy,777.2937964789203
13,54,29,FOA,1524.950094820834
13,54,29,PSO,1573.4272976915727
13,54,29,Random Search,1152.9524546448083
13,54,29,Greedy,777.2937964789203
13,54,30,FOA,1524.950094820834
13,54,30,PSO,1573.4272976915727
13,54,30,Random Search,1152.9524546448083
13,54,30,Greedy,777.2937964789203
13,54,31,FOA,1524.950094820834
13,54,31,PSO,1573.4272976915727
13,54,31,Random Search,1152.9524546448083
13,54,31,Greedy,777.2937964789203
13,54,32,FOA,1524.950094820834
13,54,32,PSO,1573.4272976915727
13,54,32,Random Search,1152.9524546448083
13,54,32,Greedy,777.2937964789203
13,54,33,FOA,1524.950094820834
13,54,33,PSO,1573.4272976915727
13,54,33,Random Search,1258.6915492577305
13,54,33,Greedy,777.2937964789203
13,54,34,FOA,1524.950094820834
13,54,34,PSO,1573.4272976915727
13,54,34,Random Search,1258.6915492577305
13,54,34,Greedy,777.2937964789203
13,54,35,FOA,1524.950094820834
13,54,35,PSO,1573.4272976915727
13,54,35,Random Search,1258.6915492577305
13,54,35,Greedy,777.2937964789203
13,54,36,FOA,1524.950094820834
13,54,36,PSO,1573.4272976915727
13,54,36,Random Search,1258.6915492577305
13,54,36,Greedy,777.2937964789203
13,54,37,FOA,1524.950094820834
13,54,37,PSO,1573.4272976915727
13,54,37,Random Search,1258.6915492577305
13,54,37,Greedy,777.2937964789203
13,54,38,FOA,1524.950094820834
13,54,38,PSO,1573.4272976915727
13,54,38,Random Search,1258.6915492577305
13,54,38,Greedy,777.2937964789203
13,54,39,FOA,1524.950094820834
13,54,39,PSO,1573.4272976915727
13,54,39,Random Search,1258.6915492577305
13,54,39,Greedy,777.2937964789203
13,54,40,FOA,1524.950094820834
13,54,40,PSO,1573.4272976915727
13,54,40,Random Search,1258.6915492577305
13,54,40,Greedy,777.2937964789203
13,54,41,FOA,1524.950094820834
13,54,41,PSO,1573.4272976915727
13,54,41,Random Search,1258.6915492577305
13,54,41,Greedy,777.2937964789203
13,54,42,FOA,1524.950094820834
13,54,42,PSO,1573.4272976915727
13,54,42,Random Search,1258.6915492577305
13,54,42,Greedy,777.2937964789203
13,54,43,FOA,1524.950094820834
13,54,43,PSO,1573.4272976915727
13,54,43,Random Search,1258.6915492577305
13,54,43,Greedy,777.2937964789203
13,54,44,FOA,1524.950094820834
13,54,44,PSO,1573.4272976915727
13,54,44,Random Search,1258.6915492577305
13,54,44,Greedy,777.2937964789203
13,54,45,FOA,1524.950094820834
13,54,45,PSO,1573.4272976915727
13,54,45,Random Search,1258.6915492577305
13,54,45,Greedy,777.2937964789203
13,54,46,FOA,1524.950094820834
13,54,46,PSO,1573.4272976915727
13,54,46,Random Search,1258.6915492577305
13,54,46,Greedy,777.2937964789203
13,54,47,FOA,1524.950094820834
13,54,47,PSO,1573.4272976915727
13,54,47,Random Search,1258.6915492577305
13,54,47,Greedy,777.2937964789203
13,54,48,FOA,1524.950094820834
13,54,48,PSO,1573.4272976915727
13,54,48,Random Search,1258.6915492577305
13,54,48,Greedy,777.2937964789203
13,54,49,FOA,1524.950094820834
13,54,49,PSO,1573.4272976915727
13,54,49,Random Search,1258.6915492577305
13,54,49,Greedy,777.2937964789203
13,54,50,FOA,1524.950094820834
13,54,50,PSO,1573.4272976915727
13,54,50,Random Search,1420.7642626075217
13,54,50,Greedy,777.2937964789203
14,55,1,FOA,1413.6325385487357
14,55,1,PSO,1293.7116795479242
14,55,1,Random Search,1087.5794633420865
14,55,1,Greedy,965.0852809403048
14,55,2,FOA,1413.6325385487357
14,55,2,PSO,1451.4346715184356
14,55,2,Random Search,1087.5794633420865
14,55,2,Greedy,965.0852809403048
14,55,3,FOA,1465.9443112803388
14,55,3,PSO,1451.4346715184356
14,55,3,Random Search,1087.5794633420865
14,55,3,Greedy,965.0852809403048
14,55,4,FOA,1465.9443112803388
14,55,4,PSO,1512.6553330644053
14,55,4,Random Search,1106.6262897776421
14,55,4,Greedy,965.0852809403048
14,55,5,FOA,1467.5651445531562
14,55,5,PSO,1512.6553330644053
14,55,5,Random Search,1106.6262897776421
14,55,5,Greedy,965.0852809403048
14,55,6,FOA,1467.5651445531562
14,55,6,PSO,1512.6553330644053
14,55,6,Random Search,1106.6262897776421
14,55,6,Greedy,965.0852809403048
14,55,7,FOA,1467.5651445531562
14,55,7,PSO,1512.6553330644053
14,55,7,Random Search,1106.6262897776421
14,55,7,Greedy,965.0852809403048
14,55,8,FOA,1467.5651445531562
14,55,8,PSO,1655.024378200445
14,55,8,Random Search,1106.6262897776421
14,55,8,Greedy,965.0852809403048
14,55,9,FOA,1467.5651445531562
14,55,9,PSO,1655.024378200445
14,55,9,Random Search,1106.6262897776421
14,55,9,Greedy,965.0852809403048
14,55,10,FOA,1467.5651445531562
14,55,10,PSO,1655.024378200445
14,55,10,Random Search,1106.6262897776421
14,55,10,Greedy,965.0852809403048
14,55,11,FOA,1467.5651445531562
14,55,11,PSO,1655.024378200445
14,55,11,Random Search,1106.6262897776421
14,55,11,Greedy,965.0852809403048
14,55,12,FOA,1467.5651445531562
14,55,12,PSO,1655.024378200445
14,55,12,Random Search,1132.1078446613553
14,55,12,Greedy,965.0852809403048
14,55,13,FOA,1467.5651445531562
14,55,13,PSO,1655.024378200445
14,55,13,Random Search,1132.1078446613553
14,55,13,Greedy,965.0852809403048
14,55,14,FOA,1467.5651445531562
14,55,14,PSO,1655.024378200445
14,55,14,Random Search,1132.1078446613553
14,55,14,Greedy,965.0852809403048
14,55,15,FOA,1467.5651445531562
14,55,15,PSO,1655.024378200445
14,55,15,Random Search,1132.1078446613553
14,55,15,Greedy,965.0852809403048
14,55,16,FOA,1467.5651445531562
14,55,16,PSO,1655.024378200445
14,55,16,Random Search,1132.1078446613553
14,55,16,Greedy,965.0852809403048
14,55,17,FOA,1467.5651445531562
14,55,17,PSO,1655.024378200445
14,55,17,Random Search,1132.1078446613553
14,55,17,Greedy,965.0852809403048
14,55,18,FOA,1467.5651445531562
14,55,18,PSO,1655.024378200445
14,55,18,Random Search,1132.1078446613553
14,55,18,Greedy,965.0852809403048
14,55,19,FOA,1467.5651445531562
14,55,19,PSO,1655.024378200445
14,55,19,Random Search,1132.1078446613553
14,55,19,Greedy,965.0852809403048
14,55,20,FOA,1467.5651445531562
14,55,20,PSO,1655.024378200445
14,55,20,Random Search,1132.1078446613553
14,55,20,Greedy,965.0852809403048
14,55,21,FOA,1467.5651445531562
14,55,21,PSO,1655.024378200445
14,55,21,Random Search,1132.1078446613553
14,55,21,Greedy,965.0852809403048
14,55,22,FOA,1467.5651445531562
14,55,22,PSO,1655.024378200445
14,55,22,Random Search,1132.1078446613553
14,55,22,Greedy,965.0852809403048
14,55,23,FOA,1467.5651445531562
14,55,23,PSO,1655.024378200445
14,55,23,Random Search,1132.1078446613553
14,55,23,Greedy,965.0852809403048
14,55,24,FOA,1467.5651445531562
14,55,24,PSO,1655.024378200445
14,55,24,Random Search,1132.1078446613553
14,55,24,Greedy,965.0852809403048
14,55,25,FOA,1467.5651445531562
14,55,25,PSO,1655.024378200445
14,55,25,Random Search,1132.1078446613553
14,55,25,Greedy,965.0852809403048
14,55,26,FOA,1467.5651445531562
14,55,26,PSO,1655.024378200445
14,55,26,Random Search,1132.1078446613553
14,55,26,Greedy,965.0852809403048
14,55,27,FOA,1467.5651445531562
14,55,27,PSO,1655.024378200445
14,55,27,Random Search,1351.3220342243449
14,55,27,Greedy,965.0852809403048
14,55,28,FOA,1467.5651445531562
14,55,28,PSO,1655.024378200445
14,55,28,Random Search,1351.3220342243449
14,55,28,Greedy,965.0852809403048
14,55,29,FOA,1467.5651445531562
14,55,29,PSO,1655.024378200445
14,55,29,Random Search,1351.3220342243449
14,55,29,Greedy,965.0852809403048
14,55,30,FOA,1467.5651445531562
14,55,30,PSO,1655.024378200445
14,55,30,Random Search,1351.3220342243449
14,55,30,Greedy,965.0852809403048
14,55,31,FOA,1467.5651445531562
14,55,31,PSO,1655.024378200445
14,55,31,Random Search,1351.3220342243449
14,55,31,Greedy,965.0852809403048
14,55,32,FOA,1467.5651445531562
14,55,32,PSO,1655.024378200445
14,55,32,Random Search,1351.3220342243449
14,55,32,Greedy,965.0852809403048
14,55,33,FOA,1467.5651445531562
14,55,33,PSO,1655.024378200445
14,55,33,Random Search,1351.3220342243449
14,55,33,Greedy,965.0852809403048
14,55,34,FOA,1467.5651445531562
14,55,34,PSO,1655.024378200445
14,55,34,Random Search,1351.3220342243449
14,55,34,Greedy,965.0852809403048
14,55,35,FOA,1467.5651445531562
14,55,35,PSO,1655.024378200445
14,55,35,Random Search,1351.3220342243449
14,55,35,Greedy,965.0852809403048
14,55,36,FOA,1467.5651445531562
14,55,36,PSO,1655.024378200445
14,55,36,Random Search,1351.3220342243449
14,55,36,Greedy,965.0852809403048
14,55,37,FOA,1467.5651445531562
14,55,37,PSO,1655.024378200445
14,55,37,Random Search,1351.3220342243449
14,55,37,Greedy,965.0852809403048
14,55,38,FOA,1467.5651445531562
14,55,38,PSO,1655.024378200445
14,55,38,Random Search,1351.3220342243449
14,55,38,Greedy,965.0852809403048
14,55,39,FOA,1467.5651445531562
14,55,39,PSO,1655.024378200445
14,55,39,Random Search,1351.3220342243449
14,55,39,Greedy,965.0852809403048
14,55,40,FOA,1467.5651445531562
14,55,40,PSO,1655.024378200445
14,55,40,Random Search,1351.3220342243449
14,55,40,Greedy,965.0852809403048
14,55,41,FOA,1467.5651445531562
14,55,41,PSO,1655.024378200445
14,55,41,Random Search,1351.3220342243449
14,55,41,Greedy,965.0852809403048
14,55,42,FOA,1467.5651445531562
14,55,42,PSO,1655.024378200445
14,55,42,Random Search,1351.3220342243449
14,55,42,Greedy,965.0852809403048
14,55,43,FOA,1467.5651445531562
14,55,43,PSO,1655.024378200445
14,55,43,Random Search,1351.3220342243449
14,55,43,Greedy,965.0852809403048
14,55,44,FOA,1467.5651445531562
14,55,44,PSO,1655.024378200445
14,55,44,Random Search,1351.3220342243449
14,55,44,Greedy,965.0852809403048
14,55,45,FOA,1467.5651445531562
14,55,45,PSO,1655.024378200445
14,55,45,Random Search,1351.3220342243449
14,55,45,Greedy,965.0852809403048
14,55,46,FOA,1467.5651445531562
14,55,46,PSO,1655.024378200445
14,55,46,Random Search,1351.3220342243449
14,55,46,Greedy,965.0852809403048
14,55,47,FOA,1467.5651445531562
14,55,47,PSO,1655.024378200445
14,55,47,Random Search,1351.3220342243449
14,55,47,Greedy,965.0852809403048
14,55,48,FOA,1467.5651445531562
14,55,48,PSO,1655.024378200445
14,55,48,Random Search,1351.3220342243449
14,55,48,Greedy,965.0852809403048
14,55,49,FOA,1467.5651445531562
14,55,49,PSO,1655.024378200445
14,55,49,Random Search,1351.3220342243449
14,55,49,Greedy,965.0852809403048
14,55,50,FOA,1467.7125062402304
14,55,50,PSO,1655.024378200445
14,55,50,Random Search,1351.3220342243449
14,55,50,Greedy,965.0852809403048
15,56,1,FOA,1501.1889924264112
15,56,1,PSO,1300.4026259734276
15,56,1,Random Search,993.1161668844254
15,56,1,Greedy,1090.1573217955315
15,56,2,FOA,1528.582358126048
15,56,2,PSO,1578.9628331326026
15,56,2,Random Search,1641.6623661638614
15,56,2,Greedy,1090.1573217955315
15,56,3,FOA,1642.150250291129
15,56,3,PSO,1578.9628331326026
15,56,3,Random Search,1641.6623661638614
15,56,3,Greedy,1090.1573217955315
15,56,4,FOA,1642.150250291129
15,56,4,PSO,1578.9628331326026
15,56,4,Random Search,1641.6623661638614
15,56,4,Greedy,1090.1573217955315
15,56,5,FOA,1642.150250291129
15,56,5,PSO,1578.9628331326026
15,56,5,Random Search,1641.6623661638614
15,56,5,Greedy,1090.1573217955315
15,56,6,FOA,1642.150250291129
15,56,6,PSO,1578.9628331326026
15,56,6,Random Search,1641.6623661638614
15,56,6,Greedy,1090.1573217955315
15,56,7,FOA,1642.150250291129
15,56,7,PSO,1578.9628331326026
15,56,7,Random Search,1641.6623661638614
15,56,7,Greedy,1090.1573217955315
15,56,8,FOA,1642.150250291129
15,56,8,PSO,1578.9628331326026
15,56,8,Random Search,1641.6623661638614
15,56,8,Greedy,1090.1573217955315
15,56,9,FOA,1642.150250291129
15,56,9,PSO,1723.1236353818076
15,56,9,Random Search,1641.6623661638614
15,56,9,Greedy,1090.1573217955315
15,56,10,FOA,1642.150250291129
15,56,10,PSO,1723.1236353818076
15,56,10,Random Search,1641.6623661638614
15,56,10,Greedy,1090.1573217955315
15,56,11,FOA,1642.150250291129
15,56,11,PSO,1723.1236353818076
15,56,11,Random Search,1641.6623661638614
15,56,11,Greedy,1090.1573217955315
15,56,12,FOA,1642.150250291129
15,56,12,PSO,1723.1236353818076
15,56,12,Random Search,1641.6623661638614
15,56,12,Greedy,1090.1573217955315
15,56,13,FOA,1642.150250291129
15,56,13,PSO,1723.1236353818076
15,56,13,Random Search,1641.6623661638614
15,56,13,Greedy,1090.1573217955315
15,56,14,FOA,1645.103896385872
15,56,14,PSO,1723.1236353818076
15,56,14,Random Search,1641.6623661638614
15,56,14,Greedy,1090.1573217955315
15,56,15,FOA,1645.103896385872
15,56,15,PSO,1723.1236353818076
15,56,15,Random Search,1641.6623661638614
15,56,15,Greedy,1090.1573217955315
15,56,16,FOA,1645.103896385872
15,56,16,PSO,1723.1236353818076
15,56,16,Random Search,1641.6623661638614
15,56,16,Greedy,1090.1573217955315
15,56,17,FOA,1645.103896385872
15,56,17,PSO,1723.1236353818076
15,56,17,Random Search,1641.6623661638614
15,56,17,Greedy,1090.1573217955315
15,56,18,FOA,1645.103896385872
15,56,18,PSO,1723.1236353818076
15,56,18,Random Search,1641.6623661638614
15,56,18,Greedy,1090.1573217955315
15,56,19,FOA,1645.103896385872
15,56,19,PSO,1723.1236353818076
15,56,19,Random Search,1641.6623661638614
